latitude,longitude,hhid,wilcah,geometry,distance_to_hospital_km,distance_to_clinic_km
-6.9548319,110.3168572,24506,245,POINT (110.3168572 -6.954831900000001),5.463195242275933,0.027906531463781994
-6.9546495,110.3166615,24501,245,POINT (110.31666149999998 -6.9546495),5.492956073988729,0.036451338860093795
-6.9546414,110.3166777,24510,245,POINT (110.31667769999999 -6.954641399999998),5.4920952492262485,0.034579293364555244
-6.8857757,109.6037164,24010,240,POINT (109.6037164 -6.885775699999999),7.102097203488714,8.571375673582127
-6.8856035,109.6035788,24004,240,POINT (109.60357879999998 -6.885603499999999),7.116072201550315,8.587875696223126
-6.8855391,109.6035999,24005,240,POINT (109.6035999 -6.8855391),7.113253352317629,8.585996018479863
-6.885052,109.6036656,24008,240,POINT (109.6036656 -6.885051999999999),7.102594263668084,8.582408928873374
-6.8855219,109.6036675,24001,240,POINT (109.60366749999999 -6.885521899999998),7.105618424249253,8.578611770602343
-6.9651597,109.1243777,24201,242,POINT (109.12437769999998 -6.965159700000001),3.870228210415643,34.803579179640586
-6.965274,109.1241252,24209,242,POINT (109.1241252 -6.965273999999999),3.8858863076936245,34.78142910339887
-6.965283,109.1243356,24205,242,POINT (109.1243356 -6.965282999999998),3.884456863501521,34.78899371409179
-6.9637992,109.1228147,24202,242,POINT (109.1228147 -6.9637992),3.7405736347905387,34.88317185296193
-6.9280386,109.1956834,24110,241,POINT (109.19568339999998 -6.9280386),6.96440469698871,41.980590206034
-6.9280453,109.196091,24109,241,POINT (109.196091 -6.928045299999998),6.997119623987087,42.0022038615363
-6.9276249,109.1960587,24104,241,POINT (109.1960587 -6.9276249),6.961478113971165,42.04150997199034
-6.9267578,109.1966785,24108,241,POINT (109.1966785 -6.9267578),6.943668210810826,42.16009080235855
-6.8539966,109.1312374,24904,249,POINT (109.13123739999999 -6.853996599999999),3.5107556222618173,46.849873400926185
-7.0001321,110.4687543,24807,248,POINT (110.46875429999999 -7.000132099999998),2.7343696140843328,0.5274441941876766
-6.8535113,109.1309193,24906,249,POINT (109.13091929999999 -6.8535113),3.5694706577871433,46.89189772663701
-6.8533562,109.1314459,24909,249,POINT (109.13144589999999 -6.853356199999999),3.5790182437737017,46.925314881033316
-7.000815,110.4685746,24810,248,POINT (110.46857459999998 -7.000814999999999),2.6552945900987757,0.5009737121804871
-7.0009744,110.4687051,24809,248,POINT (110.46870509999998 -7.000974399999999),2.642627783450112,0.5156028012127754
-7.0230172,110.4740494,24607,246,POINT (110.47404939999998 -7.0230172),0.8670111774776342,0.36582147320306535
-7.0235259,110.4737441,24604,246,POINT (110.47374409999999 -7.023525899999999),0.8204824564464444,0.37419247269050626
-2.1186933,106.1004669,10203,102,POINT (106.1004669 -2.1186932999999994),24.37327595335491,3.9194057023630915
-2.1184612,106.1006979,10204,102,POINT (106.10069789999999 -2.1184611999999996),24.34622730888633,3.921204185826131
-2.1198561,106.0996236,10201,102,POINT (106.09962359999999 -2.1198560999999994),24.507325234644536,3.890746447200857
-2.1681417,106.1584983,9806,98,POINT (106.15849829999999 -2.1681417),30.318365212354884,4.623479452834966
-1.8695617,106.12538,9207,92,POINT (106.12537999999999 -1.8695617000000007),1.842403518888907,30.63556801707681
-1.86954,106.1250593,9208,92,POINT (106.1250593 -1.8695399999999998),1.82151234939749,30.637865167373114
-1.8702235,106.1253519,9209,92,POINT (106.12535189999998 -1.8702235),1.7845330520305025,30.5618459142846
-1.8703067,106.1255235,9210,92,POINT (106.12552349999999 -1.8703066999999995),1.790364855257253,30.552658695933538
-2.6970647,106.3907616,10007,100,POINT (106.3907616 -2.6970647),45.899388711271,26.97764403782143
4.666138,96.7633498,203,2,POINT (96.76334979999999 4.666138),10.372960815857478,58.837473630352164
-6.9497767,106.968475,19504,195,POINT (106.96847499999998 -6.949776699999999),3.687600040376198,3.661007192330837
-6.9495059,106.9687392,19509,195,POINT (106.9687392 -6.949505900000001),3.6685873572435796,3.6284254464174404
-6.9705364,106.8819226,21909,219,POINT (106.88192259999998 -6.970536400000001),6.962579600744809,6.87390109609642
-6.9719473,106.8784445,21907,219,POINT (106.87844449999999 -6.9719473),7.314108525058245,7.217372358378568
-6.9697888,106.8815782,21903,219,POINT (106.88157819999999 -6.969788799999999),6.915009338376972,6.823538215667325
-6.9708785,106.8818827,21908,219,POINT (106.88188269999999 -6.9708784999999995),6.99688115961883,6.908813175278232
-5.1966451,122.5059492,42410,424,POINT (122.50594919999999 -5.1966451),22.71228827986397,30.991268178303198
-5.1970468,122.5059587,42405,424,POINT (122.5059587 -5.197046799999999),22.683275438338356,30.948484873179655
-5.1989726,122.5042239,42406,424,POINT (122.5042239 -5.198972599999999),22.700501254194915,30.809216866078827
-6.158905,106.1469683,18301,183,POINT (106.1469683 -6.158904999999999),3.3831309280886033,5.891606302343196
-6.2400507,106.3375496,17608,176,POINT (106.33754959999999 -6.240050700000001),13.287581608736716,10.320878481797632
-6.2399538,106.3373885,17609,176,POINT (106.3373885 -6.239953800000001),13.307786705544592,10.305499194028526
-6.2398232,106.3377719,17610,176,POINT (106.3377719 -6.2398232),13.289150233275459,10.30328920691972
-5.1983749,122.5044055,42407,424,POINT (122.50440550000002 -5.198374899999999),22.72592921117746,30.865437744918232
-5.1976733,122.5046783,42408,424,POINT (122.50467830000001 -5.1976733),22.75081755151409,30.929299550244718
-5.1968585,122.5056531,42409,424,POINT (122.5056531 -5.1968585),22.722973294835228,30.979507822979926
4.0219696,96.3858121,1104,11,POINT (96.38581209999998 4.0219696),34.33365960351024,31.789770831642297
4.0275264,96.3877161,1103,11,POINT (96.3877161 4.0275263999999975),34.362954170246184,31.69911233489822
4.0268842,96.3874468,1105,11,POINT (96.3874468 4.026884199999998),34.364020078371425,31.703998631175665
4.6689832,96.7614961,201,2,POINT (96.7614961 4.6689832),10.673039922230362,58.475022597251815
4.6689327,96.7604236,210,2,POINT (96.76042359999998 4.668932699999999),10.783401394479814,58.447653549436204
4.6699527,96.7600133,206,2,POINT (96.76001329999998 4.6699527),10.865277662433838,58.325579913055066
4.0456368,96.2742546,1205,12,POINT (96.27425459999999 4.0456368),46.91872078481436,19.838022986529598
4.0440004,96.2750319,1206,12,POINT (96.27503189999999 4.0440004),46.77896452403025,20.017561968010057
4.0465795,96.27311,1203,12,POINT (96.27311 4.0465795),47.07296361062626,19.6729283872838
-6.2400027,106.3377753,17603,176,POINT (106.33777529999999 -6.240002699999998),13.274250851414651,10.322695969996749
-6.2403589,106.3396305,17604,176,POINT (106.3396305 -6.2403588999999995),13.104199973868445,10.420309767006273
-6.1589484,106.1470675,18309,183,POINT (106.14706749999999 -6.1589484),3.3820817340758054,5.890250272097802
-6.1585857,106.1467985,18302,183,POINT (106.14679849999999 -6.1585857),3.3611033682901557,5.870354327901535
-6.158531,106.1467027,18303,183,POINT (106.1467027 -6.158530999999999),3.361029240697723,5.870523845575649
-6.240053,106.3374966,17602,176,POINT (106.33749659999998 -6.240053),13.29144725086317,10.3194953076187
-7.8421648,110.3651968,49104,491,POINT (110.3651968 -7.842164800000002),2.708613792879647,2.633866343223025
-7.8415819,110.3663527,49110,491,POINT (110.3663527 -7.841581899999999),2.581516347381044,2.5903624974929103
-7.8417305,110.366046,49101,491,POINT (110.36604599999998 -7.841730499999997),2.615084938164728,2.60052473462784
-0.492348,104.5534674,6303,63,POINT (104.5534674 -0.492348),119.05453375930746,148.96780443471297
-7.7080428,114.0199471,26010,260,POINT (114.0199471 -7.7080427999999985),27.35928783920707,1.2359840363412133
-7.7081574,114.019375,26006,260,POINT (114.019375 -7.708157400000001),27.310195130020933,1.2123251484390418
-7.7084837,114.0196716,26005,260,POINT (114.01967160000001 -7.708483699999999),27.301345107713843,1.2608406266658954
-3.0016251,106.4535839,9901,99,POINT (106.45358389999998 -3.0016251),70.34304856285841,35.573464964278365
-3.0002954,106.4537503,9902,99,POINT (106.45375029999998 -3.0002954),70.25275077140012,35.50804693472553
3.5970174,116.612913,36508,365,POINT (116.61291300000002 3.597017399999998),112.99223277295548,5.092148260655983
3.5976348,116.6124699,36509,365,POINT (116.6124699 3.597634800000001),113.05927427830244,5.158440082601856
3.5978998,116.6122041,36510,365,POINT (116.61220410000001 3.597899800000001),113.09611788875698,5.186720583786265
4.6658143,96.7636223,208,2,POINT (96.7636223 4.6658143),10.332648997103007,58.88062724131402
-6.2398535,106.3378059,17605,176,POINT (106.3378059 -6.2398535),13.284085685531222,10.307605376245219
-6.2399811,106.3379668,17606,176,POINT (106.33796679999999 -6.239981099999998),13.261407404504675,10.326343479592365
-6.2397845,106.3374892,17607,176,POINT (106.33748919999998 -6.239784500000001),13.313875668397186,10.290372144452672
-6.2457065,106.3557649,17506,175,POINT (106.35576489999998 -6.245706499999998),11.481678682855776,11.626539694736543
-6.2457744,106.3556362,17505,175,POINT (106.35563619999999 -6.2457744),11.48457041177959,11.627434349629473
-6.2466679,106.3558002,17507,175,POINT (106.3558002 -6.2466679),11.394803788026,11.725969857167756
-7.8422142,110.3654808,49107,491,POINT (110.36548079999999 -7.842214199999999),2.676946379459924,2.6439069268740187
-7.8419395,110.3665586,49108,491,POINT (110.36655859999999 -7.8419395),2.5574412508732975,2.634212532418513
-7.8418001,110.3661776,49109,491,POINT (110.36617759999999 -7.841800100000002),2.600219379568719,2.610837576451438
-0.8845023,119.8696808,39807,398,POINT (119.86968079999997 -0.8845023),0.4317196949776312,74.32234743486445
-6.9707472,106.8811273,21901,219,POINT (106.8811273 -6.970747199999999),7.031981983076019,6.941137916097154
-6.9495379,106.9686553,19501,195,POINT (106.96865529999998 -6.949537899999999),3.668868536445362,3.632713342694345
-8.1710787,113.6932621,25706,257,POINT (113.69326209999998 -8.1710787),0.7355051902121406,3.6945207217608376
-8.1708558,113.6931208,25707,257,POINT (113.6931208 -8.1708558),0.733675049603757,3.6652638131876683
-7.9749319,113.8150805,25902,259,POINT (113.8150805 -7.974931899999999),10.3202356656127,1.9978607347757937
-7.9754391,113.8152828,25901,259,POINT (113.8152828 -7.975439099999999),10.353181108801962,2.0170890729323774
-7.9759417,113.8159537,25903,259,POINT (113.81595369999998 -7.975941700000001),10.355751098629195,2.0901468518443678
-7.9470689,113.8724778,25805,258,POINT (113.87247779999998 -7.947068900000001),5.218323928178856,8.999213853253234
-7.946494,113.8730653,25806,258,POINT (113.8730653 -7.946494000000001),5.158193144209761,9.083717915873338
-7.9462381,113.8715359,25807,258,POINT (113.87153589999998 -7.946238099999999),5.11980271731858,8.936409800916731
-8.1736423,113.6246053,25604,256,POINT (113.62460529999998 -8.1736423),5.703345599945439,3.9053397851687697
-6.9703067,106.8813283,21904,219,POINT (106.8813283 -6.970306699999999),6.978606693866484,6.887456430631547
-6.97102,106.8812034,21910,219,POINT (106.88120339999999 -6.97102),7.052427397583713,6.962425531426012
-6.9498981,106.9685234,19503,195,POINT (106.9685234 -6.9498981),3.702225511656933,3.6741387550163664
-6.9492119,106.9684156,19507,195,POINT (106.9684156 -6.9492119),3.625561947274598,3.598444768310293
-6.9491649,106.9685598,19510,195,POINT (106.96855979999998 -6.9491648999999995),3.6258801214447787,3.591856412625868
-6.9495317,106.9683512,19508,195,POINT (106.96835119999999 -6.949531699999999),3.6571446982869054,3.6347916236256017
-4.9450486,104.9878085,12406,124,POINT (104.98780850000001 -4.9450486),13.287649453711195,16.598597862068992
-4.9453657,104.9869733,12405,124,POINT (104.9869733 -4.945365700000001),13.2591977256717,16.565516029688403
-4.9460033,104.9881618,12408,124,POINT (104.9881618 -4.9460033),13.396156657222624,16.705340538035717
-4.944355,104.98752,12403,124,POINT (104.98752 -4.944354999999998),13.206702053862536,16.518803870224506
-3.0014033,106.4544767,9909,99,POINT (106.4544767 -3.0014032999999998),70.39686684175007,35.643163538748716
-3.0012464,106.4543598,9906,99,POINT (106.4543598 -3.0012463999999994),70.37533854969178,35.622713794785845
-3.0023037,106.4551012,9910,99,POINT (106.4551012 -3.0023036999999997),70.5167219752368,35.75622921270073
-6.9498467,106.9689367,19502,195,POINT (106.9689367 -6.949846700000001),3.711959245742875,3.6649775140609493
-6.94975,106.9683917,19506,195,POINT (106.9683917 -6.94975),3.6817721593334345,3.6587967917578608
-6.9493367,106.96854,19505,195,POINT (106.96853999999999 -6.9493367),3.643331668476769,3.611237960920059
-6.1586317,106.1468633,18305,183,POINT (106.1468633 -6.158631700000001),3.3620580744594157,5.871122434669247
-6.15842,106.1476767,18306,183,POINT (106.1476767 -6.15842),3.2978012889306614,5.805103790882868
-6.1591247,106.1470136,18308,183,POINT (106.1470136 -6.1591247),3.402284712443061,5.910335165318945
-6.1366583,106.13333,18201,182,POINT (106.13332999999999 -6.1366583),3.185483538534364,5.185159499580792
-4.7367363,122.3568595,43004,430,POINT (122.35685950000001 -4.7367363),25.74537321153232,7.5832496263603915
-4.7366102,122.3571617,43002,430,POINT (122.3571617 -4.736610199999999),25.7486501968447,7.574580778912575
-4.7371067,122.3570082,43005,430,POINT (122.35700819999997 -4.737106699999999),25.700930605411223,7.540173679511664
-4.7370222,122.3568435,43003,430,POINT (122.35684349999997 -4.737022199999999),25.715474715827938,7.55870234453112
-4.7369217,122.3565467,43006,430,POINT (122.35654669999998 -4.736921700000001),25.73619531450897,7.587494337410017
-4.736745,122.3568483,43009,430,POINT (122.3568483 -4.736744999999999),25.744824049309045,7.583213073484233
-4.7370617,122.357315,43008,430,POINT (122.35731499999999 -4.7370617),25.69541932725309,7.52385989359152
-4.7368483,122.3559617,43007,430,POINT (122.3559617 -4.7368483),25.76386610619248,7.633303475758803
-4.755425,104.8764667,12709,127,POINT (104.87646669999998 -4.755425),9.1701780782602,7.294751622214938
-4.7556659,104.8759798,12703,127,POINT (104.8759798 -4.7556659),9.132536355948364,7.272537374850311
-4.7551983,104.8771933,12705,127,POINT (104.8771933 -4.7551983),9.232975282731957,7.313908241973982
-4.7554171,104.8765558,12706,127,POINT (104.87655579999999 -4.755417099999999),9.178797175085654,7.294834693036741
5.2023335,96.7069115,605,6,POINT (96.70691149999999 5.202333499999999),0.6064692656218259,1.460545877965016
5.2030298,96.7057975,604,6,POINT (96.70579749999999 5.2030298),0.5286796361921768,1.4963491128810673
5.2023659,96.7073395,606,6,POINT (96.7073395 5.202365900000001),0.6526646744545701,1.4814283611441275
0.276792,104.3850058,6104,61,POINT (104.3850058 0.276792),72.5410404579662,66.49358881395554
0.2763866,104.3888298,6103,61,POINT (104.3888298 0.2763866),72.55047488665164,66.47050521871863
0.2757833,104.3859767,6107,61,POINT (104.3859767 0.2757833),72.64366395511837,66.58699421775745
0.2762174,104.3846219,6108,61,POINT (104.38462189999998 0.2762173999999998),72.60846880779738,66.56364178049519
-6.1588033,106.1471003,18304,183,POINT (106.1471003 -6.1588033000000015),3.3660761830343113,5.874369857460428
-6.1590523,106.147036,18310,183,POINT (106.147036 -6.159052299999998),3.3939733274836383,5.902071757205383
-6.159076,106.147065,18307,183,POINT (106.14706499999998 -6.159076),3.3947605295629377,5.902748556897096
0.4467183,104.43112,6202,62,POINT (104.43111999999999 0.4467183),53.36523064667402,47.03774528143363
0.447065,104.4300067,6204,62,POINT (104.4300067 0.447065),53.32942714754795,47.01446985469457
0.4469167,104.43007,6205,62,POINT (104.43006999999999 0.4469166999999999),53.345765800636634,47.0299908614853
-7.9628029,110.2478372,49209,492,POINT (110.24783719999999 -7.962802900000001),3.134874180185874,1.2343968082346009
-7.9631013,110.2490978,49204,492,POINT (110.24909779999999 -7.9631013),3.270331164573865,1.1035061528221404
-7.9620981,110.2476598,49202,492,POINT (110.2476598 -7.962098100000003),3.074653396972099,1.2987551073469001
-7.9627067,110.247885,49208,492,POINT (110.24788499999998 -7.9627067),3.1332543248667775,1.2366855840200148
-7.9622219,110.2477826,49207,492,POINT (110.24778259999998 -7.962221899999999),3.0937011518285438,1.2793703508589773
-7.9624837,110.2482473,49206,492,POINT (110.24824729999999 -7.962483699999998),3.153109015535208,1.2206969496957254
-8.1731875,113.6250276,25608,256,POINT (113.62502759999998 -8.173187499999997),5.665306407833588,3.9005267745390158
-8.1736364,113.6245402,25609,256,POINT (113.62454019999998 -8.1736364),5.710606304173785,3.9114536871838603
-7.0892322,111.9726073,26905,269,POINT (111.9726073 -7.089232199999999),10.502832655729474,22.591053670662294
-7.0899315,111.9726592,26906,269,POINT (111.9726592 -7.0899315),10.541222863610933,22.662559443319395
-7.0901008,111.973022,26907,269,POINT (111.973022 -7.090100799999999),10.518171274900476,22.666350062331492
-7.0903276,111.9737749,26908,269,POINT (111.97377489999998 -7.090327599999998),10.46292131011296,22.6613692970847
-7.0897245,111.9726131,26909,269,POINT (111.9726131 -7.0897245),10.532665675066882,22.642580586023954
-7.0905842,111.9732348,26910,269,POINT (111.97323479999999 -7.090584200000001),10.528834018881687,22.70905822751748
-7.0905767,111.9731609,26901,269,POINT (111.97316089999998 -7.090576699999998),10.535172265428814,22.711104084883
-7.0878722,111.9731216,26902,269,POINT (111.9731216 -7.0878722000000005),10.371771441145448,22.42810470047129
-7.0900981,111.9726619,26903,269,POINT (111.97266190000002 -7.0900981),10.551329848561267,22.679975994163414
-7.0900745,111.9727136,26904,269,POINT (111.9727136 -7.090074499999999),10.545072895067612,22.675492753135682
3.5969988,116.6129571,36501,365,POINT (116.6129571 3.5969988000000006),112.98693452554257,5.090351935027569
3.5971999,116.6127976,36502,365,POINT (116.61279759999998 3.597199900000002),113.01038644097372,5.11177839760704
3.5976318,116.612562,36504,365,POINT (116.612562 3.5976317999999985),113.04935902994644,5.158580022393974
2.8366897,117.3485612,36810,368,POINT (117.3485612 2.8366897),3.6618982066885457,60.30524688858118
2.8371014,117.3447512,36808,368,POINT (117.3447512 2.8371014),4.086871396905377,60.05385133142452
4.1581733,117.8997667,36906,369,POINT (117.8997667 4.158173299999999),101.02621312102936,100.76809273299763
3.3041961,117.591755,37201,372,POINT (117.59175499999998 3.3041961),0.7605224489309738,57.312530599124095
3.3045183,117.5914017,37202,372,POINT (117.59140170000002 3.3045183),0.7136926153328987,57.273176563879325
3.3045767,117.5919,37203,372,POINT (117.5919 3.3045766999999993),0.7665241870258707,57.32864496738132
3.597014,116.6128944,36503,365,POINT (116.61289439999999 3.5970139999999993),112.99410709546763,5.091655036900676
-6.1366146,106.133111,18202,182,POINT (106.133111 -6.1366146),3.2088778509109495,5.203832540518844
-6.1366859,106.1331997,18203,182,POINT (106.1331997 -6.136685899999999),3.2002865401354903,5.199262814094866
-6.1373817,106.1322213,18204,182,POINT (106.13222129999998 -6.137381699999999),3.320129519481031,5.3325568749771755
-2.7455106,107.6396845,9306,93,POINT (107.6396845 -2.745510599999999),0.7220185561324337,162.05520462653348
-2.7455483,107.639915,9301,93,POINT (107.639915 -2.7455482999999994),0.7302231108408128,162.08058863899643
-2.7450392,107.6397134,9303,93,POINT (107.6397134 -2.7450392),0.6705469189610154,162.06136415841377
-2.7451022,107.6395766,9307,93,POINT (107.63957659999998 -2.7451022),0.6752854441823436,162.04576484937127
-2.7435452,107.6383876,9308,93,POINT (107.63838759999999 -2.7435452),0.4975547984814891,161.9234727986065
3.5973395,116.6128015,36505,365,POINT (116.61280149999997 3.5973394999999995),113.0144468647661,5.1273504922273165
-6.1364744,106.1335852,18210,182,POINT (106.1335852 -6.136474399999999),3.154375601663329,5.150258986269625
-6.1365454,106.1338095,18209,182,POINT (106.13380949999998 -6.136545399999999),3.1308245045297705,5.132655816607963
-6.1366476,106.1334296,18208,182,POINT (106.13342959999999 -6.1366476),3.174341124446553,5.174965820735786
-2.6931546,108.0530096,10107,101,POINT (108.05300959999998 -2.6931546),46.396475070787076,208.34608076140526
-4.7555479,104.8765573,12708,127,POINT (104.8765573 -4.7555479),9.185121902299548,7.280256973202566
-4.9453502,104.9877625,12407,124,POINT (104.98776249999999 -4.945350199999999),13.311211919691182,16.6209428699399
-4.9461494,104.988229,12409,124,POINT (104.988229 -4.9461494),13.413659746660109,16.72262915310541
-4.9465115,104.9880594,12410,124,POINT (104.98805939999998 -4.946511500000001),13.434309652673269,16.74132979399928
-4.7549414,104.8774743,12704,127,POINT (104.87747429999999 -4.7549414),9.249533684061714,7.340429461079612
-6.0523883,106.0720717,17401,174,POINT (106.07207169999998 -6.0523883000000005),13.405223724675409,4.586223961611947
-2.1689403,106.1579544,9807,98,POINT (106.15795439999998 -2.168940299999999),30.395496022994422,4.625345879266962
-2.167574,106.1590322,9808,98,POINT (106.15903219999998 -2.167574),30.266540765594378,4.6373354680079375
-2.167838,106.158908,9809,98,POINT (106.15890799999998 -2.1678379999999997),30.293050214399315,4.642152801916843
-4.94435,104.9871433,12402,124,POINT (104.98714329999999 -4.94435),13.180612203962955,16.491157002057975
-4.945144,104.9869159,12404,124,POINT (104.9869159 -4.945143999999999),13.235619120808458,16.542459226375218
-4.9442161,104.9873659,12401,124,POINT (104.98736589999999 -4.944216100000001),13.183926972795923,16.49586005980246
-4.7551865,104.8773032,12701,127,POINT (104.8773032 -4.755186500000001),9.243549105449308,7.314380556575446
-4.755425,104.8773167,12702,127,POINT (104.87731669999998 -4.755425),9.256031923485265,7.287698648079609
-4.7557167,104.87682,12707,127,POINT (104.87681999999998 -4.7557167),9.219598444587266,7.2591814585205805
-4.7560003,104.8760232,12710,127,POINT (104.87602319999999 -4.7560003),9.152911799485546,7.234902403993343
-6.1366264,106.1337248,18205,182,POINT (106.1337248 -6.136626400000001),3.1414925575529917,5.145369969319875
-6.1365016,106.133498,18206,182,POINT (106.13349799999999 -6.136501599999999),3.164419308070778,5.160187618786194
-6.1365335,106.1336133,18207,182,POINT (106.13361329999998 -6.1365335000000005),3.152235848751931,5.150867140507018
-2.1682768,106.1590821,9810,98,POINT (106.1590821 -2.1682767999999992),30.3445829090408,4.685598440419089
3.5977957,116.6127556,36506,365,POINT (116.61275560000001 3.5977957),113.03398173050351,5.177900332780642
3.317975,117.5855483,37304,373,POINT (117.58554829999999 3.3179749999999997),1.3413271904439092,56.64088276004173
3.3485167,117.6604067,37502,375,POINT (117.6604067 3.3485166999999993),7.087448412984156,65.13346714838663
3.34713,117.6597333,37503,375,POINT (117.65973329999998 3.34713),6.91653541307399,65.04790041139765
3.3472917,117.659725,37501,375,POINT (117.659725 3.3472917),6.931362659724532,65.04821836860731
3.5978856,116.6122384,36507,365,POINT (116.61223840000001 3.5978855999999997),113.09200530835747,5.18528948479223
3.3007069,117.603453,37402,374,POINT (117.603453 3.3007069000000007),0.37689543502017814,58.61641904682902
3.2980067,117.6049967,37409,374,POINT (117.6049967 3.2980067),0.31238123180765903,58.791316595411615
3.3012433,117.60361,37410,374,POINT (117.60360999999999 3.3012432999999994),0.43900893737443575,58.633470549679316
3.31778,117.5842217,37305,373,POINT (117.5842217 3.31778),1.322935437311652,56.492691799936104
3.2823333,117.6007533,37110,371,POINT (117.60075329999998 3.2823333),1.705309441282807,58.36755563975175
3.3183433,117.5845683,37306,373,POINT (117.58456829999997 3.3183433000000004),1.3832092877867095,56.532916106688646
3.2821733,117.60077,37109,371,POINT (117.60077000000001 3.2821733000000006),1.722891920004855,58.37017840810982
3.2826167,117.60116,37108,371,POINT (117.60116 3.2826166999999997),1.6700295289451301,58.41144649577796
2.9478467,117.3460417,36608,366,POINT (117.34604169999999 2.9478467),13.676476871677037,49.80433690546601
-7.8234483,110.1402367,49001,490,POINT (110.1402367 -7.8234483),6.189955678315553,16.801030229098174
-7.8222067,110.1375167,49004,490,POINT (110.13751669999999 -7.822206699999998),6.487478628598136,16.6533293560522
-7.8224605,110.1374081,49008,490,POINT (110.13740810000002 -7.8224605),6.473036276394457,16.68162684522276
2.7417653,117.1608859,36709,367,POINT (117.16088590000001 2.7417653),26.388581286562903,63.447111990508986
2.947155,117.3459533,36609,366,POINT (117.3459533 2.947155),13.60534511186751,49.86003828064872
2.94787,117.3465983,36610,366,POINT (117.34659829999998 2.9478700000000004),13.661570920788586,49.83956066546559
2.7420148,117.1611735,36708,367,POINT (117.16117350000002 2.7420148),26.348503472358722,63.42433670958081
0.01684,104.4947417,6405,64,POINT (104.49474169999999 0.01684),100.90316741982353,92.98916184000883
0.016815,104.4947133,6406,64,POINT (104.49471329999999 0.016815),100.90597070212506,92.99233828158258
0.0167793,104.4950557,6407,64,POINT (104.49505569999998 0.0167793),100.90970596204555,92.99124684065461
-7.8227693,110.1386691,49003,490,POINT (110.13866910000002 -7.822769299999998),6.3577785760099825,16.719361311625054
-7.8224504,110.1389003,49006,490,POINT (110.1389003 -7.822450399999999),6.369884960881955,16.684226973270057
-7.8217714,110.1372152,49005,490,POINT (110.1372152 -7.8217714),6.546604809184815,16.603844251769054
-0.9572877,119.8346179,39601,396,POINT (119.8346179 -0.9572877),7.950420294176491,82.1741184669247
-4.6635393,105.2121655,12502,125,POINT (105.21216549999998 -4.663539299999999),12.570175153063415,5.149570337030177
-4.6629305,105.212703,12505,125,POINT (105.21270299999999 -4.6629305),12.600628485925224,5.073256473654716
-4.6629083,105.2125733,12508,125,POINT (105.2125733 -4.6629083),12.58628688358329,5.072955195375584
-4.6640016,105.2132283,12509,125,POINT (105.2132283 -4.6640016),12.699206777334094,5.183501017591014
2.8400933,117.3452933,36807,368,POINT (117.34529329999998 2.8400933),4.104772648401825,59.79474738229383
2.7419867,117.1617083,36710,367,POINT (117.1617083 2.7419867),26.294441920185697,63.43626579072359
5.34273,95.9235767,401,4,POINT (95.9235767 5.3427299999999995),5.6511338681027725,69.07444985203875
5.3424667,95.9236933,404,4,POINT (95.9236933 5.342466700000001),5.663721494833007,69.09669423671082
5.1898233,96.67573,501,5,POINT (96.67573 5.1898233),2.9130031951012882,2.954354553640548
5.1893617,96.6751767,502,5,POINT (96.6751767 5.189361699999999),2.975540034692548,3.0169389513978464
5.1894567,96.67377,505,5,POINT (96.67376999999999 5.189456699999998),3.131824318790889,3.1732112111851993
5.1896067,96.67326,507,5,POINT (96.67326 5.189606700000001),3.188260629185277,3.229632014195829
5.2023033,96.7063883,602,6,POINT (96.70638829999999 5.202303299999999),0.5507501760807685,1.4377623601702498
5.2023383,96.70624,601,6,POINT (96.70623999999998 5.2023383),0.5369001859105744,1.4363028179414314
5.2023883,96.705845,603,6,POINT (96.705845 5.202388300000001),0.49888619984647015,1.4287474590672158
2.836352,117.3462169,36804,368,POINT (117.3462169 2.836352),3.9111801331011824,60.20744589082462
-2.6915883,108.0538783,10105,101,POINT (108.0538783 -2.6915882999999994),46.512135184139375,208.4550871198174
-2.6935134,108.0541109,10108,101,POINT (108.05411089999998 -2.6935133999999996),46.51394039022636,208.46550895525
-2.6927533,108.0534767,10101,101,POINT (108.0534767 -2.6927533),46.45310618842267,208.40114739292613
-2.6937343,108.0538515,10102,101,POINT (108.0538515 -2.6937342999999996),46.4825531045483,208.43495247110963
-2.6929332,108.0534903,10110,101,POINT (108.05349029999999 -2.6929332),46.4523860569314,208.40122064958467
-2.726615,107.6558433,9504,95,POINT (107.65584329999999 -2.726614999999999),2.355402931304441,163.98120376956354
-6.1623265,105.8674699,17801,178,POINT (105.86746989999999 -6.162326499999999),24.244640875924148,17.961382730161493
-6.0517478,106.0721415,17404,174,POINT (106.07214149999999 -6.0517478),13.447504662600023,4.537453044588301
-6.0525771,106.0727802,17408,174,POINT (106.07278019999998 -6.052577099999999),13.332490576280629,4.654087605142245
-6.0515476,106.0746028,17409,174,POINT (106.07460279999998 -6.0515476),13.261109349087828,4.707729363757591
2.19572,117.4953467,36109,361,POINT (117.4953467 2.19572),5.488914964054656,86.3263371472971
2.1934456,117.4974146,36101,361,POINT (117.49741460000001 2.1934456),5.254826120844063,86.1810584288545
2.1951267,117.4949967,36102,361,POINT (117.49499670000002 2.1951267),5.42081152501911,86.25035914126745
-6.052387,106.0729318,17405,174,POINT (106.0729318 -6.0523869999999995),13.334268920717971,4.649405962008849
